lender,month_start,product_type,isautoleadcreated,major_index,original_major_stage,sub_stage,Leads,Stuck%
MFL,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_FAILED,175,
NACL,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,KYC_FAILED,202,
NACL,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_FAILED,110,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,KYC_FAILED,11,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_FAILED,1,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,KYC_FAILED,158,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_FAILED,50,
KSF,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_FAILED_DIGILOCKER,1,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,KYC_INITIATED,1,
NACL,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_INITIATED,1,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,KYC_INITIATED,5,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_INITIATED,3,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,KYC_INITIATED,8,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_INITIATED,4,
KSF,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,KYC_INITIATED_DIGILOCKER,3,
KSF,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_INITIATED_DIGILOCKER,1,
PYFL,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,KYC_INITIATED_DIGILOCKER,7,
PYFL,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_INITIATED_DIGILOCKER,3,
PYFL,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_INITIATED_OFFLINE_AADHAAR,2,
PYFL,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,KYC_INITIATED_SEARCH_BY_PAN,3,
KSF,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,KYC_REJECTED,60,
KSF,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_REJECTED,32,
PYFL,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,KYC_REJECTED,6,
PYFL,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_REJECTED,2,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,KYC_SELFIE_REUPLOAD_REQUIRED,107,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_SELFIE_REUPLOAD_REQUIRED,85,
MFL,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,KYC_SELFIE_REUPLOAD_REQUIRED,16,
MFL,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_SELFIE_REUPLOAD_REQUIRED,6,
NACL,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,KYC_SELFIE_REUPLOAD_REQUIRED,4,
NACL,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_SELFIE_REUPLOAD_REQUIRED,4,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,KYC_SELFIE_REUPLOAD_REQUIRED,20,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_SELFIE_REUPLOAD_REQUIRED,12,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,KYC_SELFIE_REUPLOAD_REQUIRED,7,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_SELFIE_REUPLOAD_REQUIRED,7,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,KYC_SELFIE_UPLOADED,268,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_SELFIE_UPLOADED,195,
MFL,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,KYC_SELFIE_UPLOADED,8,
MFL,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_SELFIE_UPLOADED,1,
NACL,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,KYC_SELFIE_UPLOADED,27,
NACL,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,KYC_SELFIE_UPLOADED,12,
PYFL,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,LENDER_APP_CREATE_FAILED,4,
PYFL,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,LENDER_APP_CREATE_FAILED,1,
KSF,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,LENDER_APP_CREATE_SUCCESS,1,
KSF,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,LENDER_APP_CREATE_SUCCESS,2,
PYFL,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,LENDER_APP_CREATE_SUCCESS,2,
KSF,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,LENDER_PAN_DEDUP_FAILED,15,
KSF,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,LENDER_PAN_DEDUP_FAILED,1,
KSF,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,SELFIE_RE_UPLOAD,14,
KSF,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,SELFIE_RE_UPLOAD,14,
PYFL,2.LMTD,Fresh,Flow1(Auto),7,Selfie uploaded,SELFIE_RE_UPLOAD,13,
PYFL,2.LMTD,Fresh,Flow2(Manual),7,Selfie uploaded,SELFIE_RE_UPLOAD,11,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),8,KYC completed,BRE2_FAILURE,287,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),8,KYC completed,BRE2_FAILURE,80,
MFL,2.LMTD,Fresh,Flow1(Auto),8,KYC completed,BRE2_FAILURE,369,
MFL,2.LMTD,Fresh,Flow2(Manual),8,KYC completed,BRE2_FAILURE,121,
NACL,2.LMTD,Fresh,Flow1(Auto),8,KYC completed,BRE2_FAILURE,93,
NACL,2.LMTD,Fresh,Flow2(Manual),8,KYC completed,BRE2_FAILURE,40,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),8,KYC completed,BRE2_FAILURE,19,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),8,KYC completed,BRE2_FAILURE,10,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),8,KYC completed,BRE2_FAILURE,209,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),8,KYC completed,BRE2_FAILURE,38,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),8,KYC completed,BRE2_LOAN_OFFER_UPDATED,50,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),8,KYC completed,BRE2_LOAN_OFFER_UPDATED,14,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),8,KYC completed,BRE2_REQUESTED,1,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),8,KYC completed,BRE2_REQUESTED,2,
PYFL,2.LMTD,Fresh,Flow1(Auto),8,KYC completed,FETCH_LENDER_OFFER,4,
PYFL,2.LMTD,Fresh,Flow2(Manual),8,KYC completed,FETCH_LENDER_OFFER,4,
KSF,2.LMTD,Fresh,Flow1(Auto),8,KYC completed,KYC_PINCODE_NOT_SERVICEABLE,92,
KSF,2.LMTD,Fresh,Flow2(Manual),8,KYC completed,KYC_PINCODE_NOT_SERVICEABLE,30,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),8,KYC completed,LAS_KYC_AUDIT_FAILURE,1,
PYFL,2.LMTD,Fresh,Flow1(Auto),8,KYC completed,LENDER_BRE_INIT,1,
PYFL,2.LMTD,Fresh,Flow2(Manual),8,KYC completed,LENDER_BRE_INIT,1,
KSF,2.LMTD,Fresh,Flow1(Auto),8,KYC completed,LENDER_BRE_INITIATED,9,
KSF,2.LMTD,Fresh,Flow2(Manual),8,KYC completed,LENDER_BRE_INITIATED,3,
KSF,2.LMTD,Fresh,Flow1(Auto),8,KYC completed,LENDER_BRE_REJECTED,400,
KSF,2.LMTD,Fresh,Flow2(Manual),8,KYC completed,LENDER_BRE_REJECTED,247,
PYFL,2.LMTD,Fresh,Flow1(Auto),8,KYC completed,LENDER_BRE_REJECTED,73,
PYFL,2.LMTD,Fresh,Flow2(Manual),8,KYC completed,LENDER_BRE_REJECTED,24,
PYFL,2.LMTD,Fresh,Flow1(Auto),8,KYC completed,LENDER_BRE_RETRY,6,
PYFL,2.LMTD,Fresh,Flow2(Manual),8,KYC completed,LENDER_BRE_RETRY,7,
KSF,2.LMTD,Fresh,Flow1(Auto),8,KYC completed,LENDER_GMV_UPLOAD_INIT,7,
KSF,2.LMTD,Fresh,Flow2(Manual),8,KYC completed,LENDER_GMV_UPLOAD_INIT,3,
KSF,2.LMTD,Fresh,Flow1(Auto),8,KYC completed,SERVICEABILITY_CHECK,5,
KSF,2.LMTD,Fresh,Flow2(Manual),8,KYC completed,SERVICEABILITY_CHECK,1,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),8,KYC completed,SERVICEABILITY_REJECTED,88,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),8,KYC completed,SERVICEABILITY_REJECTED,31,
PYFL,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,ADD_BANK,20,
PYFL,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,ADD_BANK,15,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,BANK_VALIDATION_FAILURE2,9,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,BANK_VALIDATION_FAILURE2,12,
NACL,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,BANK_VALIDATION_FAILURE2,3,
NACL,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,BANK_VALIDATION_FAILURE2,2,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,BANK_VALIDATION_FAILURE2,5,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,BANK_VALIDATION_FAILURE2,1,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,BANK_VALIDATION_FAILURE2,53,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,BANK_VALIDATION_FAILURE2,7,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,BANK_VALIDATION_PENDING,81,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,BANK_VALIDATION_PENDING,86,
MFL,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,BANK_VALIDATION_PENDING,3,
MFL,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,BANK_VALIDATION_PENDING,3,
NACL,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,BANK_VALIDATION_PENDING,22,
NACL,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,BANK_VALIDATION_PENDING,6,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,BANK_VALIDATION_PENDING,11,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,BANK_VALIDATION_PENDING,11,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,BANK_VALIDATION_PENDING,22,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,BANK_VALIDATION_PENDING,16,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,BANK_VERIFICATION_FAILURE,41,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,BANK_VERIFICATION_FAILURE,37,
MFL,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,BANK_VERIFICATION_FAILURE,2,
MFL,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,BANK_VERIFICATION_FAILURE,2,
NACL,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,BANK_VERIFICATION_FAILURE,5,
NACL,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,BANK_VERIFICATION_FAILURE,2,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,BANK_VERIFICATION_FAILURE,5,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,BANK_VERIFICATION_FAILURE,2,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,BANK_VERIFICATION_FAILURE,5,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,BANK_VERIFICATION_FAILURE,5,
PYFL,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,FETCH_SETTLEMENT_ACCOUNT,1,
PYFL,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,FETCH_SETTLEMENT_ACCOUNT,1,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,FETCH_SETTLEMENT_BANK_ACCOUNT,3,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,FETCH_SETTLEMENT_BANK_ACCOUNT,3,
MFL,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,FETCH_SETTLEMENT_BANK_ACCOUNT,1,
NACL,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,FETCH_SETTLEMENT_BANK_ACCOUNT,1,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,FETCH_SETTLEMENT_BANK_ACCOUNT,2,
KSF,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,LENDER_KYC_VALIDATE_INIT,4,
KSF,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,LENDER_KYC_VALIDATE_INIT,2,
KSF,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,LENDER_KYC_VALIDATION_REJECTED,26,
KSF,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,LENDER_KYC_VALIDATION_REJECTED,20,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,MAQUETTE_FRAUD_CHECK_FAILURE,109,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,MAQUETTE_FRAUD_CHECK_FAILURE,50,
MFL,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,MAQUETTE_FRAUD_CHECK_FAILURE,7,
MFL,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,MAQUETTE_FRAUD_CHECK_FAILURE,2,
NACL,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,MAQUETTE_FRAUD_CHECK_FAILURE,9,
NACL,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,MAQUETTE_FRAUD_CHECK_FAILURE,3,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,MAQUETTE_FRAUD_CHECK_FAILURE,23,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,MAQUETTE_FRAUD_CHECK_FAILURE,19,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),9,BRE2 completed,MAQUETTE_FRAUD_CHECK_FAILURE,35,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,MAQUETTE_FRAUD_CHECK_FAILURE,10,
PYFL,2.LMTD,Fresh,Flow2(Manual),9,BRE2 completed,PENNY_DROP_COMPLETED,1,
KSF,2.LMTD,Fresh,Flow1(Auto),10,Disbursal acc verified,AWAIT_OFFER_ACCEPT,207,
KSF,2.LMTD,Fresh,Flow2(Manual),10,Disbursal acc verified,AWAIT_OFFER_ACCEPT,111,
PYFL,2.LMTD,Fresh,Flow1(Auto),10,Disbursal acc verified,AWAIT_OFFER_ACCEPT,99,
PYFL,2.LMTD,Fresh,Flow2(Manual),10,Disbursal acc verified,AWAIT_OFFER_ACCEPT,53,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),10,Disbursal acc verified,BANKING_ACTION_DONE,895,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),10,Disbursal acc verified,BANKING_ACTION_DONE,544,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),10,Disbursal acc verified,BANKING_ACTION_DONE,131,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),10,Disbursal acc verified,BANKING_ACTION_DONE,55,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),10,Disbursal acc verified,KYB_FETCH_MPA_FAILURE,3,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),10,Disbursal acc verified,KYB_FETCH_MPA_SUCCESS,120,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),10,Disbursal acc verified,KYB_FETCH_MPA_SUCCESS,57,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),10,Disbursal acc verified,KYB_SAVE_BUSINESS_DETAILS_FAILURE,1,
PYFL,2.LMTD,Fresh,Flow2(Manual),10,Disbursal acc verified,LENDER_BANK_SHARING_INITIATED,1,
PYFL,2.LMTD,Fresh,Flow1(Auto),10,Disbursal acc verified,LENDER_KYC_CONFIRMATION_IN_PROGRESS,1,
NACL,2.LMTD,Fresh,Flow1(Auto),10,Disbursal acc verified,LOAN_AGREEMENT_PENDING,82,
NACL,2.LMTD,Fresh,Flow2(Manual),10,Disbursal acc verified,LOAN_AGREEMENT_PENDING,45,
MFL,2.LMTD,Fresh,Flow1(Auto),10,Disbursal acc verified,SECURED_OFFER_DISPLAYED,28,
MFL,2.LMTD,Fresh,Flow2(Manual),10,Disbursal acc verified,SECURED_OFFER_DISPLAYED,22,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),11,Review submit,EMANDATE_REQUIRED,1046,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),11,Review submit,EMANDATE_REQUIRED,852,
KSF,2.LMTD,Fresh,Flow1(Auto),11,Review submit,EMANDATE_REQUIRED,324,
KSF,2.LMTD,Fresh,Flow2(Manual),11,Review submit,EMANDATE_REQUIRED,379,
MFL,2.LMTD,Fresh,Flow1(Auto),11,Review submit,EMANDATE_REQUIRED,9,
MFL,2.LMTD,Fresh,Flow2(Manual),11,Review submit,EMANDATE_REQUIRED,6,
NACL,2.LMTD,Fresh,Flow1(Auto),11,Review submit,EMANDATE_REQUIRED,91,
NACL,2.LMTD,Fresh,Flow2(Manual),11,Review submit,EMANDATE_REQUIRED,72,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),11,Review submit,EMANDATE_REQUIRED,135,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),11,Review submit,EMANDATE_REQUIRED,122,
PYFL,2.LMTD,Fresh,Flow1(Auto),11,Review submit,EMANDATE_REQUIRED,152,
PYFL,2.LMTD,Fresh,Flow2(Manual),11,Review submit,EMANDATE_REQUIRED,157,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),11,Review submit,EMANDATE_REQUIRED,175,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),11,Review submit,EMANDATE_REQUIRED,93,
MFL,2.LMTD,Fresh,Flow1(Auto),11,Review submit,EMANDATE_REQUIRED_V2,95,
MFL,2.LMTD,Fresh,Flow2(Manual),11,Review submit,EMANDATE_REQUIRED_V2,64,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),12,Mandate done,BANK_QC_DOC_UPLOAD_REQUIRED,18,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),12,Mandate done,BANK_QC_DOC_UPLOAD_REQUIRED,12,
MFL,2.LMTD,Fresh,Flow1(Auto),12,Mandate done,BANK_QC_DOC_UPLOAD_REQUIRED,2,
NACL,2.LMTD,Fresh,Flow1(Auto),12,Mandate done,BANK_QC_DOC_UPLOAD_REQUIRED,2,
NACL,2.LMTD,Fresh,Flow2(Manual),12,Mandate done,BANK_QC_DOC_UPLOAD_REQUIRED,1,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),12,Mandate done,BANK_QC_DOC_UPLOAD_REQUIRED,3,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),12,Mandate done,BANK_QC_DOC_UPLOAD_REQUIRED,1,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),12,Mandate done,BANK_QC_DOC_UPLOAD_REQUIRED,3,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),12,Mandate done,BANK_QC_DOC_UPLOAD_REQUIRED,1,
NACL,2.LMTD,Fresh,Flow1(Auto),12,Mandate done,BUSINESS_PROOF_DOCUMENT_REQUIRED,1,
NACL,2.LMTD,Fresh,Flow2(Manual),12,Mandate done,BUSINESS_PROOF_DOCUMENT_REQUIRED,1,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),12,Mandate done,GST_VERIFICATION_REQUEST_FAILURE,1,
PYFL,2.LMTD,Fresh,Flow1(Auto),12,Mandate done,INITIATE_DISBURSAL_ACCOUNT_NAME_MATCH_QC_DOC_UPLOAD,2,
PYFL,2.LMTD,Fresh,Flow2(Manual),12,Mandate done,INITIATE_DISBURSAL_ACCOUNT_NAME_MATCH_QC_DOC_UPLOAD,4,
PYFL,2.LMTD,Fresh,Flow1(Auto),12,Mandate done,INITIATE_SETTLEMENT_ACCOUNT_NAME_MATCH_QC_DOC_UPLOAD,8,
PYFL,2.LMTD,Fresh,Flow2(Manual),12,Mandate done,INITIATE_SETTLEMENT_ACCOUNT_NAME_MATCH_QC_DOC_UPLOAD,4,
MFL,2.LMTD,Fresh,Flow2(Manual),12,Mandate done,KYB_FETCH_MPA_SUCCESS,1,
KSF,2.LMTD,Fresh,Flow1(Auto),12,Mandate done,LENDER_BANK_DETAILS_SHARING_INITIATED,7,
KSF,2.LMTD,Fresh,Flow2(Manual),12,Mandate done,LENDER_BANK_DETAILS_SHARING_INITIATED,2,
PYFL,2.LMTD,Fresh,Flow2(Manual),12,Mandate done,LENDER_BANK_DETAILS_SHARING_INITIATED,1,
KSF,2.LMTD,Fresh,Flow1(Auto),12,Mandate done,LENDER_DOC_UPLOAD_IN_PROGRESS_LOAN_AGREEMENT,1,
PYFL,2.LMTD,Fresh,Flow1(Auto),12,Mandate done,LENDER_MANDATE_DETAILS_SHARING_INITIATED,3,
PYFL,2.LMTD,Fresh,Flow2(Manual),12,Mandate done,LENDER_MANDATE_DETAILS_SHARING_INITIATED,2,
KSF,2.LMTD,Fresh,Flow1(Auto),12,Mandate done,LENDER_PENNY_DROP_COMPLETED,1,
MFL,2.LMTD,Fresh,Flow1(Auto),12,Mandate done,LENDER_UPDATE_APPLICATION_INITIATED,2,
PYFL,2.LMTD,Fresh,Flow2(Manual),12,Mandate done,LENDER_UPDATE_APPLICATION_INITIATED,3,
MFL,2.LMTD,Fresh,Flow1(Auto),12,Mandate done,LOAN_AGREEMENT_PENDING,9,
MFL,2.LMTD,Fresh,Flow2(Manual),12,Mandate done,LOAN_AGREEMENT_PENDING,5,
MFL,2.LMTD,Fresh,Flow1(Auto),12,Mandate done,LOAN_QC_REJECTED,41,
MFL,2.LMTD,Fresh,Flow2(Manual),12,Mandate done,LOAN_QC_REJECTED,8,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),12,Mandate done,MOB_TO_UDYAM_FETCH_FAILURE_V2,120,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),12,Mandate done,MOB_TO_UDYAM_FETCH_FAILURE_V2,67,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),12,Mandate done,PAN_QC_DOC_UPLOAD_REQUIRED,3,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),12,Mandate done,PAN_QC_DOC_UPLOAD_REQUIRED,1,
MFL,2.LMTD,Fresh,Flow1(Auto),12,Mandate done,QC_ACTION_PENDING,9,
MFL,2.LMTD,Fresh,Flow2(Manual),12,Mandate done,QC_ACTION_PENDING,3,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),12,Mandate done,SETTLEMENT_BANK_QC_DOC_REQUIRED,2,
MFL,2.LMTD,Fresh,Flow1(Auto),12,Mandate done,UC_LENDER_FORM_SUBMISSION_REQUIRED,1,
MFL,2.LMTD,Fresh,Flow2(Manual),12,Mandate done,UC_LENDER_FORM_SUBMISSION_REQUIRED,2,
NACL,2.LMTD,Fresh,Flow1(Auto),12,Mandate done,UC_REQUIRED,6,
NACL,2.LMTD,Fresh,Flow2(Manual),12,Mandate done,UC_REQUIRED,4,
PYFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,ACCEPT_OFFER_INIT,3,
PYFL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,ACCEPT_OFFER_INIT,4,
KSF,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,AUDITOR_APPROVED,1,
KSF,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,AUDITOR_APPROVED,1,
KSF,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,AUDITOR_REJECTED,3,
KSF,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,AWAIT_MULTI_SIGN_DOCS,1,
KSF,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,AWAIT_MULTI_SIGN_DOCS,1,
PYFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,AWAIT_MULTI_SIGN_DOCS,2,
PYFL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,AWAIT_MULTI_SIGN_DOCS,1,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,BANK_QC_DOC_RE_UPLOAD_REQUIRED,15,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,BANK_QC_DOC_RE_UPLOAD_REQUIRED,14,
MFL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,BANK_QC_DOC_RE_UPLOAD_REQUIRED,1,
NACL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,BANK_QC_DOC_RE_UPLOAD_REQUIRED,1,
NACL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,BANK_QC_DOC_RE_UPLOAD_REQUIRED,1,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,BANK_QC_DOC_RE_UPLOAD_REQUIRED,10,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,BANK_QC_DOC_RE_UPLOAD_REQUIRED,4,
SHRIRAM,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,BANK_QC_DOC_RE_UPLOAD_REQUIRED,1,
SHRIRAM,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,BANK_QC_DOC_RE_UPLOAD_REQUIRED,3,
FULLERTON,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,BUSINESS_APPROVAL_AWAITED,223,
FULLERTON,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,BUSINESS_APPROVAL_AWAITED,61,
MFL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,BUSINESS_APPROVAL_AWAITED,37,
MFL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,BUSINESS_APPROVAL_AWAITED,9,
NACL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,BUSINESS_APPROVAL_AWAITED,27,
NACL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,BUSINESS_APPROVAL_AWAITED,8,
PIRAMAL,2.LMTD,Fresh,Flow1(Auto),13,Application submitted by user,BUSINESS_APPROVAL_AWAITED,62,
PIRAMAL,2.LMTD,Fresh,Flow2(Manual),13,Application submitted by user,BUSINESS_APPROVAL_AWAITED,17,
